,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,nome,data_lancamento,Popularidade Musica,Artista,ano_lancamento,mes_lancamento,dia_semana_lancamento,Popularidade Artista,Seguidores,Estilos
2283,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.771,159.927,audio_features,6GzApXoBQiiAjak3tOQfV3,spotify:track:6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/tracks/6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/audio-analysis/6GzApXoBQiiAjak3tOQfV3,149878,4,Lie To Me (feat. Julia Michaels),2018-12-21,68,5 Seconds of Summer,2018.0,12.0,4.0,78,8604418,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
2284,0.68,0.559,0,-5.545,1,0.129,0.172,0.0,0.318,0.137,202.006,audio_features,63cd4JkwGgYJrbOizbfmsp,spotify:track:63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/tracks/63cd4JkwGgYJrbOizbfmsp,https://api.spotify.com/v1/audio-analysis/63cd4JkwGgYJrbOizbfmsp,194520,4,Pure Water (with Migos),2019-01-16,1,Mustard,2019.0,1.0,2.0,72,973933,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2285,0.824,0.595,11,-6.346,1,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,audio_features,1I3ZAmPmbFV78oNKnibOiW,spotify:track:1I3ZAmPmbFV78oNKnibOiW,https://api.spotify.com/v1/tracks/1I3ZAmPmbFV78oNKnibOiW,https://api.spotify.com/v1/audio-analysis/1I3ZAmPmbFV78oNKnibOiW,137134,4,Jumpin on a Jet,2019-01-18,52,Future,2019.0,1.0,4.0,88,11687832,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
2286,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,audio_features,7FjZU7XFs7P9jHI9Z0yRhK,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/audio-analysis/7FjZU7XFs7P9jHI9Z0yRhK,190302,4,So Close,2018-11-02,71,NOTD,2018.0,11.0,4.0,66,234510,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']"
2287,0.78,0.521,0,-5.094,1,0.123,0.0983,0.000125,0.0967,0.643,160.087,audio_features,7iTTQvztpfrDneVSX9IGBD,spotify:track:7iTTQvztpfrDneVSX9IGBD,https://api.spotify.com/v1/tracks/7iTTQvztpfrDneVSX9IGBD,https://api.spotify.com/v1/audio-analysis/7iTTQvztpfrDneVSX9IGBD,171375,4,Stamm Fort (feat. Sfera Ebbasta),2019-01-24,57,Luchè,2019.0,1.0,3.0,67,660947,"['italian hip hop', 'rap napoletano']"
2288,0.588,0.821,5,-6.54,0,0.216,0.00579,0.000275,0.208,0.509,188.098,audio_features,5600nq7TiBraBX2jobyJ3l,spotify:track:5600nq7TiBraBX2jobyJ3l,https://api.spotify.com/v1/tracks/5600nq7TiBraBX2jobyJ3l,https://api.spotify.com/v1/audio-analysis/5600nq7TiBraBX2jobyJ3l,182075,4,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",2019-01-24,62,Dua Lipa,2019.0,1.0,3.0,88,34505656,"['dance pop', 'pop', 'uk pop']"
2289,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,audio_features,7COXchtUOMd6uIT6HvmRaI,spotify:track:7COXchtUOMd6uIT6HvmRaI,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,162583,4,i'm so tired...,2019-01-24,2,Lauv,2019.0,1.0,3.0,77,5062259,"['dance pop', 'electropop', 'pop']"
2290,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4,Con Calma,2019-01-24,80,Daddy Yankee,2019.0,1.0,3.0,87,27938551,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']"
2291,0.68,0.313,3,-13.672,0,0.0347,0.582,0.0,0.19,0.405,135.034,audio_features,3jq1RpStaB1YGyN3rRZGca,spotify:track:3jq1RpStaB1YGyN3rRZGca,https://api.spotify.com/v1/tracks/3jq1RpStaB1YGyN3rRZGca,https://api.spotify.com/v1/audio-analysis/3jq1RpStaB1YGyN3rRZGca,144724,4,Sauce!,2019-01-23,65,XXXTENTACION,2019.0,1.0,2.0,87,36946691,"['emo rap', 'miami hip hop']"
2292,0.732,0.583,7,-6.766,1,0.125,0.519,1.97e-05,0.108,0.277,100.464,audio_features,7r55d7IhAj5UGKiYbXBwRP,spotify:track:7r55d7IhAj5UGKiYbXBwRP,https://api.spotify.com/v1/tracks/7r55d7IhAj5UGKiYbXBwRP,https://api.spotify.com/v1/audio-analysis/7r55d7IhAj5UGKiYbXBwRP,178000,4,Prinzessa,2019-01-25,51,Capital Bra,2019.0,1.0,4.0,71,4282326,['german hip hop']
2293,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4NzMOnvSJVNKF7nw5NkXIP,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,https://api.spotify.com/v1/tracks/4NzMOnvSJVNKF7nw5NkXIP,https://api.spotify.com/v1/audio-analysis/4NzMOnvSJVNKF7nw5NkXIP,193143,4,bury a friend,2019-01-30,0,Billie Eilish,2019.0,1.0,2.0,86,64069052,"['art pop', 'electropop', 'pop']"
2294,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,audio_features,3oh6SCCeLuXhFpEyepla6G,spotify:track:3oh6SCCeLuXhFpEyepla6G,https://api.spotify.com/v1/tracks/3oh6SCCeLuXhFpEyepla6G,https://api.spotify.com/v1/audio-analysis/3oh6SCCeLuXhFpEyepla6G,129264,4,Thotiana,2018-12-18,1,Blueface,2018.0,12.0,1.0,67,5195577,"['cali rap', 'trap']"
2295,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,audio_features,1rCcsYnmqbMYdkG7kS9GC5,spotify:track:1rCcsYnmqbMYdkG7kS9GC5,https://api.spotify.com/v1/tracks/1rCcsYnmqbMYdkG7kS9GC5,https://api.spotify.com/v1/audio-analysis/1rCcsYnmqbMYdkG7kS9GC5,214942,4,Speechless (feat. Erika Sirola),2018-11-16,63,Robin Schulz,2018.0,11.0,4.0,77,2936040,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']"
2296,0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,audio_features,4rDbp1vnvEhieiccprPMdI,spotify:track:4rDbp1vnvEhieiccprPMdI,https://api.spotify.com/v1/tracks/4rDbp1vnvEhieiccprPMdI,https://api.spotify.com/v1/audio-analysis/4rDbp1vnvEhieiccprPMdI,296480,3,Somebody To Love - Remastered 2011,1976-12-10,73,Queen,1976.0,12.0,4.0,83,41832704,"['classic rock', 'glam rock', 'rock']"
2297,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,audio_features,1NHlyKgtR4roNylOhidKSv,spotify:track:1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/tracks/1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/audio-analysis/1NHlyKgtR4roNylOhidKSv,175711,4,Girls Have Fun (feat. G-Eazy & Rich The Kid),2019-01-23,57,Tyga,2019.0,1.0,2.0,79,6600897,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2298,0.803,0.384,7,-6.522,1,0.179,0.573,0.0,0.194,0.503,141.926,audio_features,1XJ93XskwJf7PCyIVLbNBt,spotify:track:1XJ93XskwJf7PCyIVLbNBt,https://api.spotify.com/v1/tracks/1XJ93XskwJf7PCyIVLbNBt,https://api.spotify.com/v1/audio-analysis/1XJ93XskwJf7PCyIVLbNBt,210147,4,Anxiety (with Selena Gomez),2019-01-24,60,Julia Michaels,2019.0,1.0,3.0,74,4442631,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
2299,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,audio_features,20ZP3Om9DvDazXrNUC7WM2,spotify:track:20ZP3Om9DvDazXrNUC7WM2,https://api.spotify.com/v1/tracks/20ZP3Om9DvDazXrNUC7WM2,https://api.spotify.com/v1/audio-analysis/20ZP3Om9DvDazXrNUC7WM2,211760,4,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2019-01-25,69,Rudimental,2019.0,1.0,4.0,67,1328782,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']"
2300,0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,0.535,94.931,audio_features,5BDP2tky8oMQJPS33frKVp,spotify:track:5BDP2tky8oMQJPS33frKVp,https://api.spotify.com/v1/tracks/5BDP2tky8oMQJPS33frKVp,https://api.spotify.com/v1/audio-analysis/5BDP2tky8oMQJPS33frKVp,164440,4,Un Año,2019-01-18,68,Sebastian Yatra,2019.0,1.0,4.0,80,19240927,"['colombian pop', 'latin', 'reggaeton colombiano']"
2301,0.629,0.581,1,-7.541,0,0.0577,0.548,0.0,0.127,0.388,123.982,audio_features,0m0Ew7RcwZaBS8psxgE00P,spotify:track:0m0Ew7RcwZaBS8psxgE00P,https://api.spotify.com/v1/tracks/0m0Ew7RcwZaBS8psxgE00P,https://api.spotify.com/v1/audio-analysis/0m0Ew7RcwZaBS8psxgE00P,195484,4,Derdim Olsun,2019-01-25,2,Reynmen,2019.0,1.0,4.0,63,2528856,"['turkish hip hop', 'turkish trap pop']"
2302,0.613,0.739,10,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,audio_features,2BkyYZmU4JuWW2sYi9EzpC,spotify:track:2BkyYZmU4JuWW2sYi9EzpC,https://api.spotify.com/v1/tracks/2BkyYZmU4JuWW2sYi9EzpC,https://api.spotify.com/v1/audio-analysis/2BkyYZmU4JuWW2sYi9EzpC,211453,4,7 Minutes,2019-01-18,61,Dean Lewis,2019.0,1.0,4.0,72,2055878,"['australian pop', 'pop']"
2303,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4,3 Nights,2018-10-16,78,Dominic Fike,2018.0,10.0,1.0,72,930275,"['alternative pop rock', 'pop']"
2304,0.783,0.738,11,-4.078,1,0.0741,0.127,0.0,0.127,0.925,90.976,audio_features,4cuGZb0iFyHtwaSKdKrJkF,spotify:track:4cuGZb0iFyHtwaSKdKrJkF,https://api.spotify.com/v1/tracks/4cuGZb0iFyHtwaSKdKrJkF,https://api.spotify.com/v1/audio-analysis/4cuGZb0iFyHtwaSKdKrJkF,164533,4,Imposible,2019-02-01,61,Luis Fonsi,2019.0,2.0,4.0,74,10364141,"['latin', 'latin pop', 'puerto rican pop']"
2305,0.822,0.484,1,-7.166,1,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,audio_features,0SfG57HqtBNqKN9O27fo1s,spotify:track:0SfG57HqtBNqKN9O27fo1s,https://api.spotify.com/v1/tracks/0SfG57HqtBNqKN9O27fo1s,https://api.spotify.com/v1/audio-analysis/0SfG57HqtBNqKN9O27fo1s,129778,4,Racks on Racks,2019-01-31,49,Lil Pump,2019.0,1.0,3.0,66,7992459,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']"
2306,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4,Don't Call Me Up,2019-01-18,78,Mabel,2019.0,1.0,4.0,70,1617804,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
2307,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,audio_features,79esEXlqqmq0GPz0xQSZTV,spotify:track:79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,201200,4,Lost In Japan,2018-05-25,73,Shawn Mendes,2018.0,5.0,4.0,83,38149628,"['canadian pop', 'pop', 'viral pop']"
2308,0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011,audio_features,12mGwph2YzDIlChtq3EdXP,spotify:track:12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/tracks/12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/audio-analysis/12mGwph2YzDIlChtq3EdXP,273803,4,Alone,2016-05-13,0,Marshmello,2016.0,5.0,4.0,81,33773791,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
2309,0.891,0.805,8,-5.836,0,0.0898,0.329,0.0,0.277,0.967,95.045,audio_features,7G2XZhDNHo7SSDWSVxC0UT,spotify:track:7G2XZhDNHo7SSDWSVxC0UT,https://api.spotify.com/v1/tracks/7G2XZhDNHo7SSDWSVxC0UT,https://api.spotify.com/v1/audio-analysis/7G2XZhDNHo7SSDWSVxC0UT,146276,4,Terremoto,2019-02-01,57,Anitta,2019.0,2.0,4.0,80,11762155,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']"
2310,0.861,0.481,2,-7.309,1,0.343,0.125,1.38e-05,0.0903,0.188,146.992,audio_features,2IoZOYOZDrWCOLoZoYedxQ,spotify:track:2IoZOYOZDrWCOLoZoYedxQ,https://api.spotify.com/v1/tracks/2IoZOYOZDrWCOLoZoYedxQ,https://api.spotify.com/v1/audio-analysis/2IoZOYOZDrWCOLoZoYedxQ,195736,4,One Call,2019-02-01,44,Gunna,2019.0,2.0,4.0,85,4364308,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
2311,0.644,0.68,5,-3.863,0,0.24,0.172,4.06e-05,0.0435,0.683,125.465,audio_features,3uB8KqnEoQq5bTQ1JFHJ7Y,spotify:track:3uB8KqnEoQq5bTQ1JFHJ7Y,https://api.spotify.com/v1/tracks/3uB8KqnEoQq5bTQ1JFHJ7Y,https://api.spotify.com/v1/audio-analysis/3uB8KqnEoQq5bTQ1JFHJ7Y,198627,5,ROMEO & JULIET,2019-02-01,52,Loredana,2019.0,2.0,4.0,62,1089969,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']"
2312,0.658,0.804,0,-5.735,1,0.0377,0.00463,0.0,0.178,0.508,120.047,audio_features,1pfgsjmxVZhoZpeDx6POKv,spotify:track:1pfgsjmxVZhoZpeDx6POKv,https://api.spotify.com/v1/tracks/1pfgsjmxVZhoZpeDx6POKv,https://api.spotify.com/v1/audio-analysis/1pfgsjmxVZhoZpeDx6POKv,205793,4,Bones (feat. OneRepublic),2019-01-31,61,Galantis,2019.0,1.0,3.0,74,3238082,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
2313,0.886,0.701,7,-3.504,1,0.141,0.292,1.16e-05,0.0574,0.823,103.0,audio_features,6qP73DRFGojLuIk1siIhNE,spotify:track:6qP73DRFGojLuIk1siIhNE,https://api.spotify.com/v1/tracks/6qP73DRFGojLuIk1siIhNE,https://api.spotify.com/v1/audio-analysis/6qP73DRFGojLuIk1siIhNE,219029,4,Dile la Verdad,2019-01-11,55,The Rudeboyz,2019.0,1.0,4.0,51,14282,['trap brasileiro']
2314,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4,7 rings,2019-02-08,84,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2315,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4,"break up with your girlfriend, i'm bored",2019-02-08,77,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2316,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4,"thank u, next",2019-02-08,81,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2317,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,audio_features,1TEL6MlSSVLSdhOSddidlJ,spotify:track:1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/tracks/1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/audio-analysis/1TEL6MlSSVLSdhOSddidlJ,171573,4,needy,2019-02-08,71,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2318,0.737,0.461,6,-6.887,1,0.293,0.447,0.0,0.268,0.481,75.005,audio_features,4SPu0Ql902hTVXkBoNIYtq,spotify:track:4SPu0Ql902hTVXkBoNIYtq,https://api.spotify.com/v1/tracks/4SPu0Ql902hTVXkBoNIYtq,https://api.spotify.com/v1/audio-analysis/4SPu0Ql902hTVXkBoNIYtq,182000,4,NASA,2018-02-07,53,Ariana Grande,2018.0,2.0,2.0,87,80498764,"['dance pop', 'pop']"
2319,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,audio_features,2hloaUoRonYssMuqLCBLTX,spotify:track:2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/tracks/2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/audio-analysis/2hloaUoRonYssMuqLCBLTX,216893,4,bloodline,2019-02-08,70,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2320,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,audio_features,7EQpvVujgytLVY8vKiDHAg,spotify:track:7EQpvVujgytLVY8vKiDHAg,https://api.spotify.com/v1/tracks/7EQpvVujgytLVY8vKiDHAg,https://api.spotify.com/v1/audio-analysis/7EQpvVujgytLVY8vKiDHAg,267107,4,bad idea,2018-02-07,50,Ariana Grande,2018.0,2.0,2.0,87,80498764,"['dance pop', 'pop']"
2321,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3,audio_features,3wFLWP0FcIqHK1wb1CPthQ,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/tracks/3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/audio-analysis/3wFLWP0FcIqHK1wb1CPthQ,208880,4,fake smile,2019-02-08,66,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2322,0.396,0.358,9,-8.294,1,0.0292,0.422,1.71e-05,0.19,0.111,103.807,audio_features,4lD7gHKF1e8Y9stQuVezZB,spotify:track:4lD7gHKF1e8Y9stQuVezZB,https://api.spotify.com/v1/tracks/4lD7gHKF1e8Y9stQuVezZB,https://api.spotify.com/v1/audio-analysis/4lD7gHKF1e8Y9stQuVezZB,271467,4,ghostin,2018-02-07,55,Ariana Grande,2018.0,2.0,2.0,87,80498764,"['dance pop', 'pop']"
2323,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,audio_features,39LmTF9RgyakzSYX8txrow,spotify:track:39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/tracks/39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/audio-analysis/39LmTF9RgyakzSYX8txrow,212267,3,imagine,2019-02-08,69,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2324,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,audio_features,4T652DlATVHe0jdLKaN3Bw,spotify:track:4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/tracks/4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/audio-analysis/4T652DlATVHe0jdLKaN3Bw,222947,4,in my head,2019-02-08,70,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2325,0.671,0.714,7,-5.373,1,0.21,0.0844,1.48e-06,0.0568,0.477,105.137,audio_features,27356GVuMPFWiJSZCragoM,spotify:track:27356GVuMPFWiJSZCragoM,https://api.spotify.com/v1/tracks/27356GVuMPFWiJSZCragoM,https://api.spotify.com/v1/audio-analysis/27356GVuMPFWiJSZCragoM,140693,3,make up,2019-02-08,63,Ariana Grande,2019.0,2.0,4.0,87,80498764,"['dance pop', 'pop']"
2326,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,audio_features,0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM,https://api.spotify.com/v1/tracks/0rTV5WefWd1J3OwIheTzxM,https://api.spotify.com/v1/audio-analysis/0rTV5WefWd1J3OwIheTzxM,197487,4,Talk,2019-02-07,70,Khalid,2019.0,2.0,3.0,84,15324263,"['pop', 'pop r&b']"
2327,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024,audio_features,11cDEev79fPKi6uJCjUhu8,spotify:track:11cDEev79fPKi6uJCjUhu8,https://api.spotify.com/v1/tracks/11cDEev79fPKi6uJCjUhu8,https://api.spotify.com/v1/audio-analysis/11cDEev79fPKi6uJCjUhu8,226747,4,Who Do You Love,2019-02-07,0,The Chainsmokers,2019.0,2.0,3.0,80,19177592,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
2328,0.69,0.581,3,-9.832,0,0.0466,0.0404,0.0,0.111,0.372,94.904,audio_features,2dxky69jKzbtUfA3Hl8Nuo,spotify:track:2dxky69jKzbtUfA3Hl8Nuo,https://api.spotify.com/v1/tracks/2dxky69jKzbtUfA3Hl8Nuo,https://api.spotify.com/v1/audio-analysis/2dxky69jKzbtUfA3Hl8Nuo,195476,4,Soldi,2019-02-06,0,Mahmood,2019.0,2.0,2.0,65,1068662,['italian pop']
2329,0.73,0.725,10,-4.889,0,0.318,0.387,0.0,0.153,0.625,79.648,audio_features,4AgK0CwpwcekXVdAoYB2VO,spotify:track:4AgK0CwpwcekXVdAoYB2VO,https://api.spotify.com/v1/tracks/4AgK0CwpwcekXVdAoYB2VO,https://api.spotify.com/v1/audio-analysis/4AgK0CwpwcekXVdAoYB2VO,172321,4,Ferrari,2019-02-08,53,Eno,2019.0,2.0,4.0,58,659841,"['german drill', 'german hip hop']"
2330,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,audio_features,524euygKKFWurhvIdSrkg6,spotify:track:524euygKKFWurhvIdSrkg6,https://api.spotify.com/v1/tracks/524euygKKFWurhvIdSrkg6,https://api.spotify.com/v1/audio-analysis/524euygKKFWurhvIdSrkg6,219939,4,I Tuoi Particolari,2019-02-06,50,Ultimo,2019.0,2.0,2.0,67,2734311,"['italian adult pop', 'italian pop']"
2331,0.784,0.654,5,-6.674,1,0.283,0.233,0.0,0.163,0.661,98.036,audio_features,3aYAAXlB1yvUs5MJ0FI3bh,spotify:track:3aYAAXlB1yvUs5MJ0FI3bh,https://api.spotify.com/v1/tracks/3aYAAXlB1yvUs5MJ0FI3bh,https://api.spotify.com/v1/audio-analysis/3aYAAXlB1yvUs5MJ0FI3bh,166725,4,Hallo Hallo,2019-02-08,43,Azet,2019.0,2.0,4.0,63,1185184,"['albanian hip hop', 'german hip hop']"
2332,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,audio_features,2v5JTeM6hSmi5wWy7jiwrI,spotify:track:2v5JTeM6hSmi5wWy7jiwrI,https://api.spotify.com/v1/tracks/2v5JTeM6hSmi5wWy7jiwrI,https://api.spotify.com/v1/audio-analysis/2v5JTeM6hSmi5wWy7jiwrI,233613,4,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2019-01-31,68,Lil Peep,2019.0,1.0,3.0,80,9173748,"['emo rap', 'lgbtq+ hip hop']"
2333,0.647,0.795,1,-3.548,0,0.0372,0.0635,0.0,0.188,0.409,127.992,audio_features,4Tvw0lweq9l2JPQKFbpbBQ,spotify:track:4Tvw0lweq9l2JPQKFbpbBQ,https://api.spotify.com/v1/tracks/4Tvw0lweq9l2JPQKFbpbBQ,https://api.spotify.com/v1/audio-analysis/4Tvw0lweq9l2JPQKFbpbBQ,192402,4,Better When You're Gone,2019-02-08,63,David Guetta,2019.0,2.0,4.0,85,24379078,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']"
2334,0.612,0.687,0,-7.093,1,0.182,0.279,0.0,0.209,0.305,99.939,audio_features,0NmyHZZMfVBiUSOfDmz9Bf,spotify:track:0NmyHZZMfVBiUSOfDmz9Bf,https://api.spotify.com/v1/tracks/0NmyHZZMfVBiUSOfDmz9Bf,https://api.spotify.com/v1/audio-analysis/0NmyHZZMfVBiUSOfDmz9Bf,222101,4,La ragazza con il cuore di latta,2019-02-08,51,Irama,2019.0,2.0,4.0,67,1760072,"['italian adult pop', 'italian pop']"
2335,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,audio_features,0PG9fbaaHFHfre2gUVo7AN,spotify:track:0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,200890,4,Please Me,2019-02-15,74,Cardi B,2019.0,2.0,4.0,80,20227163,"['dance pop', 'pop', 'pop rap', 'rap']"
2336,0.708,0.691,2,-5.179,1,0.0442,0.342,0.0,0.222,0.535,79.99,audio_features,44ShclXTOOnYtt5CnCDeGV,spotify:track:44ShclXTOOnYtt5CnCDeGV,https://api.spotify.com/v1/tracks/44ShclXTOOnYtt5CnCDeGV,https://api.spotify.com/v1/audio-analysis/44ShclXTOOnYtt5CnCDeGV,240527,4,Robbery,2019-02-13,0,Juice WRLD,2019.0,2.0,2.0,88,24397539,"['chicago rap', 'melodic rap']"
